incident_id,external_id,organization_id,title,severity,status,description,created_at,resolved_at
INC20212,INC-SOC-120212,ORG00859,Malware Infection,Low,Closed,Security control deviation detected.,2026-08-06 07:40:00,2026-08-07 07:40:00
INC20213,INC-SOC-120213,ORG00310,Phishing Campaign,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-08 18:49:00,2026-08-10 02:49:00
INC20214,INC-SOC-120214,ORG00267,Privilege Escalation,Low,Resolved,Malicious activity detected across telemetry.,2026-08-07 18:38:00,2026-08-10 17:38:00
INC20215,INC-SOC-120215,ORG00783,Data Exfiltration,Medium,Resolved,Security control deviation detected.,2026-08-25 07:31:00,2026-08-28 06:31:00
INC20216,INC-SOC-120216,ORG00246,Credential Attack,Critical,Closed,Multiple suspicious events correlated.,2026-08-20 17:56:00,2026-08-22 22:56:00
INC20217,INC-SOC-120217,ORG00853,Data Exfiltration,High,Closed,Potential compromise identified.,2026-09-03 23:04:00,2026-09-05 14:04:00
INC20218,INC-SOC-120218,ORG00840,Malware Infection,Low,Resolved,Malicious activity detected across telemetry.,2026-08-31 06:46:00,2026-09-03 04:46:00
INC20219,INC-SOC-120219,ORG00390,Phishing Campaign,Low,Resolved,Multiple suspicious events correlated.,2026-08-28 19:17:00,2026-08-31 14:17:00
INC20220,INC-SOC-120220,ORG00630,Credential Attack,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-12 04:31:00,2026-08-14 10:31:00
INC20221,INC-SOC-120221,ORG00325,Malware Infection,Low,Resolved,Malicious activity detected across telemetry.,2026-08-22 21:01:00,2026-08-25 12:01:00
INC20222,INC-SOC-120222,ORG00137,Privilege Escalation,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-09 07:06:00,2026-08-10 17:06:00
INC20223,INC-SOC-120223,ORG00344,Privilege Escalation,Medium,Resolved,Multiple suspicious events correlated.,2026-08-28 04:34:00,2026-08-28 10:34:00
INC20224,INC-SOC-120224,ORG00728,Credential Attack,Medium,Resolved,Security control deviation detected.,2026-08-05 06:42:00,2026-08-07 03:42:00
INC20225,INC-SOC-120225,ORG00939,Phishing Campaign,Critical,Investigating,Malicious activity detected across telemetry.,2026-09-03 19:30:00,
INC20226,INC-SOC-120226,ORG00729,Credential Attack,Medium,Resolved,Potential compromise identified.,2026-08-26 19:46:00,2026-08-28 18:46:00
INC20227,INC-SOC-120227,ORG00935,Malware Infection,Low,Closed,Security control deviation detected.,2026-09-03 11:28:00,2026-09-04 00:28:00
INC20228,INC-SOC-120228,ORG00425,Malware Infection,Low,Resolved,Malicious activity detected across telemetry.,2026-08-30 18:46:00,2026-08-31 21:46:00
INC20229,INC-SOC-120229,ORG00537,Malware Infection,Medium,Resolved,Security control deviation detected.,2026-08-11 12:55:00,2026-08-13 15:55:00
INC20230,INC-SOC-120230,ORG00507,Credential Attack,Low,Closed,Potential compromise identified.,2026-08-11 06:48:00,2026-08-12 05:48:00
INC20231,INC-SOC-120231,ORG00804,Credential Attack,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-16 13:01:00,2026-08-19 00:01:00
INC20232,INC-SOC-120232,ORG00631,Suspicious Network Activity,High,Resolved,Potential compromise identified.,2026-08-19 16:56:00,2026-08-20 06:56:00
INC20233,INC-SOC-120233,ORG00475,Malware Infection,High,Resolved,Multiple suspicious events correlated.,2026-08-25 09:42:00,2026-08-27 23:42:00
INC20234,INC-SOC-120234,ORG00316,Suspicious Network Activity,Critical,Closed,Malicious activity detected across telemetry.,2026-08-10 06:02:00,2026-08-11 18:02:00
INC20235,INC-SOC-120235,ORG00824,Malware Infection,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-27 00:17:00,2026-08-29 17:17:00
INC20236,INC-SOC-120236,ORG00499,Data Exfiltration,Critical,Closed,Security control deviation detected.,2026-09-01 09:26:00,2026-09-02 18:26:00
INC20237,INC-SOC-120237,ORG00035,Suspicious Network Activity,Critical,Resolved,Potential compromise identified.,2026-08-30 02:57:00,2026-09-01 06:57:00
INC20238,INC-SOC-120238,ORG00620,Phishing Campaign,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-08 03:43:00,2026-08-10 04:43:00
INC20239,INC-SOC-120239,ORG00591,Credential Attack,Medium,Closed,Potential compromise identified.,2026-08-21 11:56:00,2026-08-24 03:56:00
INC20240,INC-SOC-120240,ORG00792,Suspicious Network Activity,Critical,Resolved,Multiple suspicious events correlated.,2026-08-08 06:06:00,2026-08-10 19:06:00
INC20241,INC-SOC-120241,ORG00898,Data Exfiltration,High,Resolved,Multiple suspicious events correlated.,2026-08-07 05:33:00,2026-08-09 12:33:00
INC20242,INC-SOC-120242,ORG00565,Malware Infection,Medium,Resolved,Security control deviation detected.,2026-09-01 10:28:00,2026-09-01 11:28:00
INC20243,INC-SOC-120243,ORG00511,Suspicious Network Activity,Medium,Resolved,Potential compromise identified.,2026-08-12 01:50:00,2026-08-12 19:50:00
INC20244,INC-SOC-120244,ORG00772,Data Exfiltration,Low,Resolved,Security control deviation detected.,2026-08-02 21:12:00,2026-08-05 00:12:00
INC20245,INC-SOC-120245,ORG00123,Suspicious Network Activity,High,Investigating,Potential compromise identified.,2026-08-23 11:43:00,
INC20246,INC-SOC-120246,ORG00809,Credential Attack,Medium,Resolved,Potential compromise identified.,2026-08-30 23:47:00,2026-08-31 01:47:00
INC20247,INC-SOC-120247,ORG00729,Credential Attack,Medium,Resolved,Multiple suspicious events correlated.,2026-09-06 07:14:00,2026-09-07 04:14:00
INC20248,INC-SOC-120248,ORG00062,Data Exfiltration,Critical,Closed,Malicious activity detected across telemetry.,2026-09-05 18:57:00,2026-09-06 22:57:00
INC20249,INC-SOC-120249,ORG00259,Malware Infection,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-19 19:31:00,2026-08-21 05:31:00
INC20250,INC-SOC-120250,ORG00415,Suspicious Network Activity,Low,Investigating,Potential compromise identified.,2026-08-03 01:05:00,
INC20251,INC-SOC-120251,ORG00719,Phishing Campaign,Low,Resolved,Malicious activity detected across telemetry.,2026-08-14 19:28:00,2026-08-16 06:28:00
INC20252,INC-SOC-120252,ORG00086,Credential Attack,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-14 01:20:00,2026-08-16 18:20:00
INC20253,INC-SOC-120253,ORG00369,Suspicious Network Activity,Medium,Resolved,Security control deviation detected.,2026-09-06 23:56:00,2026-09-08 14:56:00
INC20254,INC-SOC-120254,ORG00609,Suspicious Network Activity,Low,Closed,Multiple suspicious events correlated.,2026-08-08 06:58:00,2026-08-09 05:58:00
INC20255,INC-SOC-120255,ORG00479,Suspicious Network Activity,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-23 19:48:00,2026-08-25 07:48:00
INC20256,INC-SOC-120256,ORG00692,Suspicious Network Activity,Critical,Closed,Multiple suspicious events correlated.,2026-08-10 05:24:00,2026-08-10 23:24:00
INC20257,INC-SOC-120257,ORG00723,Credential Attack,Medium,Investigating,Potential compromise identified.,2026-08-02 04:44:00,
INC20258,INC-SOC-120258,ORG00596,Data Exfiltration,High,Closed,Security control deviation detected.,2026-09-01 09:21:00,2026-09-04 01:21:00
INC20259,INC-SOC-120259,ORG00821,Malware Infection,High,Resolved,Malicious activity detected across telemetry.,2026-08-19 13:21:00,2026-08-19 21:21:00
INC20260,INC-SOC-120260,ORG00792,Privilege Escalation,Medium,Closed,Malicious activity detected across telemetry.,2026-08-15 00:57:00,2026-08-16 05:57:00
INC20261,INC-SOC-120261,ORG00544,Privilege Escalation,High,Closed,Security control deviation detected.,2026-08-20 21:05:00,2026-08-21 02:05:00
INC20262,INC-SOC-120262,ORG00002,Phishing Campaign,High,Resolved,Potential compromise identified.,2026-08-29 20:16:00,2026-09-01 08:16:00
INC20263,INC-SOC-120263,ORG00495,Suspicious Network Activity,High,Open,Malicious activity detected across telemetry.,2026-09-04 21:57:00,
INC20264,INC-SOC-120264,ORG00491,Phishing Campaign,High,Resolved,Potential compromise identified.,2026-08-04 20:12:00,2026-08-05 18:12:00
INC20265,INC-SOC-120265,ORG00940,Phishing Campaign,High,Resolved,Security control deviation detected.,2026-08-08 13:30:00,2026-08-09 21:30:00
INC20266,INC-SOC-120266,ORG00825,Suspicious Network Activity,High,Resolved,Potential compromise identified.,2026-08-22 16:32:00,2026-08-24 12:32:00
INC20267,INC-SOC-120267,ORG00103,Privilege Escalation,High,Investigating,Malicious activity detected across telemetry.,2026-08-18 18:19:00,
INC20268,INC-SOC-120268,ORG00527,Phishing Campaign,Medium,Closed,Potential compromise identified.,2026-09-01 00:45:00,2026-09-03 18:45:00
INC20269,INC-SOC-120269,ORG00222,Suspicious Network Activity,Medium,Investigating,Security control deviation detected.,2026-08-15 16:01:00,
INC20270,INC-SOC-120270,ORG00806,Privilege Escalation,High,Resolved,Security control deviation detected.,2026-09-03 23:43:00,2026-09-04 19:43:00
INC20271,INC-SOC-120271,ORG00239,Suspicious Network Activity,High,Closed,Multiple suspicious events correlated.,2026-08-31 21:01:00,2026-09-03 20:01:00
INC20272,INC-SOC-120272,ORG00935,Malware Infection,Critical,Resolved,Potential compromise identified.,2026-08-17 22:39:00,2026-08-19 21:39:00
INC20273,INC-SOC-120273,ORG00859,Credential Attack,Critical,Investigating,Potential compromise identified.,2026-08-13 19:35:00,
INC20274,INC-SOC-120274,ORG00920,Phishing Campaign,Medium,Closed,Multiple suspicious events correlated.,2026-08-06 18:35:00,2026-08-07 14:35:00
INC20275,INC-SOC-120275,ORG00900,Suspicious Network Activity,High,Closed,Security control deviation detected.,2026-08-01 13:53:00,2026-08-02 02:53:00
INC20276,INC-SOC-120276,ORG00207,Privilege Escalation,Low,Closed,Malicious activity detected across telemetry.,2026-09-04 13:43:00,2026-09-06 22:43:00
INC20277,INC-SOC-120277,ORG00799,Privilege Escalation,Critical,Closed,Multiple suspicious events correlated.,2026-09-07 02:01:00,2026-09-07 14:01:00
INC20278,INC-SOC-120278,ORG00414,Malware Infection,High,Open,Potential compromise identified.,2026-08-21 02:04:00,
INC20279,INC-SOC-120279,ORG00698,Credential Attack,High,Resolved,Security control deviation detected.,2026-08-18 20:19:00,2026-08-19 20:19:00
INC20280,INC-SOC-120280,ORG00283,Privilege Escalation,Critical,Closed,Potential compromise identified.,2026-08-09 17:50:00,2026-08-12 05:50:00
INC20281,INC-SOC-120281,ORG00720,Credential Attack,Critical,Resolved,Security control deviation detected.,2026-09-06 11:16:00,2026-09-09 05:16:00
INC20282,INC-SOC-120282,ORG00594,Privilege Escalation,Medium,Resolved,Multiple suspicious events correlated.,2026-09-01 00:29:00,2026-09-03 13:29:00
INC20283,INC-SOC-120283,ORG00667,Malware Infection,High,Resolved,Malicious activity detected across telemetry.,2026-08-02 14:14:00,2026-08-03 12:14:00
INC20284,INC-SOC-120284,ORG00632,Data Exfiltration,Low,Resolved,Multiple suspicious events correlated.,2026-09-08 10:34:00,2026-09-09 13:34:00
INC20285,INC-SOC-120285,ORG00344,Phishing Campaign,Medium,Closed,Security control deviation detected.,2026-08-19 20:00:00,2026-08-22 09:00:00
INC20286,INC-SOC-120286,ORG00750,Suspicious Network Activity,High,Closed,Malicious activity detected across telemetry.,2026-08-27 12:04:00,2026-08-28 02:04:00
INC20287,INC-SOC-120287,ORG00585,Malware Infection,Medium,Open,Malicious activity detected across telemetry.,2026-08-04 16:30:00,
INC20288,INC-SOC-120288,ORG00328,Credential Attack,Low,Closed,Malicious activity detected across telemetry.,2026-08-10 03:14:00,2026-08-11 10:14:00
INC20289,INC-SOC-120289,ORG00562,Credential Attack,Critical,Open,Security control deviation detected.,2026-08-16 01:41:00,
INC20290,INC-SOC-120290,ORG00301,Phishing Campaign,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-10 01:35:00,2026-08-10 07:35:00
INC20291,INC-SOC-120291,ORG00502,Privilege Escalation,Critical,Open,Malicious activity detected across telemetry.,2026-08-11 08:06:00,
INC20292,INC-SOC-120292,ORG00549,Phishing Campaign,Critical,Closed,Security control deviation detected.,2026-09-08 20:14:00,2026-09-11 01:14:00
INC20293,INC-SOC-120293,ORG00690,Suspicious Network Activity,Critical,Resolved,Multiple suspicious events correlated.,2026-09-07 10:50:00,2026-09-08 08:50:00
INC20294,INC-SOC-120294,ORG00657,Data Exfiltration,Low,Closed,Multiple suspicious events correlated.,2026-08-02 21:17:00,2026-08-05 09:17:00
INC20295,INC-SOC-120295,ORG00379,Credential Attack,High,Resolved,Potential compromise identified.,2026-09-07 21:15:00,2026-09-08 06:15:00
INC20296,INC-SOC-120296,ORG00473,Phishing Campaign,Critical,Closed,Potential compromise identified.,2026-08-16 14:32:00,2026-08-17 23:32:00
INC20297,INC-SOC-120297,ORG00649,Data Exfiltration,Medium,Resolved,Security control deviation detected.,2026-09-03 08:08:00,2026-09-04 11:08:00
INC20298,INC-SOC-120298,ORG00773,Credential Attack,High,Resolved,Potential compromise identified.,2026-08-07 17:05:00,2026-08-08 09:05:00
INC20299,INC-SOC-120299,ORG00434,Phishing Campaign,Critical,Investigating,Security control deviation detected.,2026-09-06 01:06:00,
INC20300,INC-SOC-120300,ORG00902,Data Exfiltration,High,Resolved,Malicious activity detected across telemetry.,2026-08-19 14:05:00,2026-08-22 07:05:00
INC20301,INC-SOC-120301,ORG00457,Data Exfiltration,Low,Resolved,Potential compromise identified.,2026-08-12 13:39:00,2026-08-13 18:39:00
INC20302,INC-SOC-120302,ORG00844,Privilege Escalation,Critical,Resolved,Security control deviation detected.,2026-09-05 04:37:00,2026-09-06 06:37:00
INC20303,INC-SOC-120303,ORG00835,Data Exfiltration,High,Closed,Potential compromise identified.,2026-08-24 22:19:00,2026-08-26 16:19:00
INC20304,INC-SOC-120304,ORG00961,Malware Infection,High,Investigating,Security control deviation detected.,2026-09-03 14:48:00,
INC20305,INC-SOC-120305,ORG00990,Suspicious Network Activity,Low,Resolved,Security control deviation detected.,2026-08-31 10:44:00,2026-08-31 16:44:00
INC20306,INC-SOC-120306,ORG00315,Credential Attack,Critical,Resolved,Potential compromise identified.,2026-08-03 02:34:00,2026-08-04 22:34:00
INC20307,INC-SOC-120307,ORG00337,Suspicious Network Activity,Medium,Resolved,Security control deviation detected.,2026-09-04 04:37:00,2026-09-04 22:37:00
INC20308,INC-SOC-120308,ORG00382,Phishing Campaign,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-11 07:21:00,2026-08-13 10:21:00
INC20309,INC-SOC-120309,ORG00795,Phishing Campaign,High,Resolved,Multiple suspicious events correlated.,2026-09-04 01:10:00,2026-09-05 12:10:00
INC20310,INC-SOC-120310,ORG00994,Phishing Campaign,High,Resolved,Multiple suspicious events correlated.,2026-08-27 02:18:00,2026-08-27 14:18:00
INC20311,INC-SOC-120311,ORG00796,Suspicious Network Activity,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-10 21:33:00,2026-08-13 10:33:00
INC20312,INC-SOC-120312,ORG00435,Privilege Escalation,Medium,Resolved,Security control deviation detected.,2026-08-03 01:34:00,2026-08-05 18:34:00
INC20313,INC-SOC-120313,ORG00889,Privilege Escalation,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-06 12:47:00,2026-08-09 09:47:00
INC20314,INC-SOC-120314,ORG00626,Credential Attack,High,Resolved,Malicious activity detected across telemetry.,2026-09-08 00:43:00,2026-09-10 03:43:00
INC20315,INC-SOC-120315,ORG00398,Phishing Campaign,Medium,Resolved,Potential compromise identified.,2026-08-31 05:47:00,2026-09-01 17:47:00
INC20316,INC-SOC-120316,ORG00579,Phishing Campaign,Critical,Resolved,Potential compromise identified.,2026-08-07 00:34:00,2026-08-07 16:34:00
INC20317,INC-SOC-120317,ORG00923,Suspicious Network Activity,High,Closed,Malicious activity detected across telemetry.,2026-08-28 23:32:00,2026-08-29 21:32:00
INC20318,INC-SOC-120318,ORG00833,Data Exfiltration,Medium,Resolved,Multiple suspicious events correlated.,2026-08-08 15:55:00,2026-08-09 14:55:00
INC20319,INC-SOC-120319,ORG00125,Privilege Escalation,Low,Closed,Potential compromise identified.,2026-09-06 08:26:00,2026-09-07 11:26:00
INC20320,INC-SOC-120320,ORG00933,Phishing Campaign,Low,Resolved,Potential compromise identified.,2026-08-14 20:03:00,2026-08-15 09:03:00
INC20321,INC-SOC-120321,ORG00677,Privilege Escalation,High,Closed,Security control deviation detected.,2026-09-04 18:59:00,2026-09-05 03:59:00
INC20322,INC-SOC-120322,ORG00525,Malware Infection,Critical,Closed,Potential compromise identified.,2026-08-30 14:34:00,2026-08-30 18:34:00
INC20323,INC-SOC-120323,ORG00984,Phishing Campaign,Medium,Investigating,Malicious activity detected across telemetry.,2026-08-10 13:35:00,
INC20324,INC-SOC-120324,ORG00873,Privilege Escalation,Medium,Resolved,Security control deviation detected.,2026-08-13 19:59:00,2026-08-13 22:59:00
INC20325,INC-SOC-120325,ORG00955,Phishing Campaign,High,Investigating,Multiple suspicious events correlated.,2026-09-07 20:30:00,
INC20326,INC-SOC-120326,ORG00982,Suspicious Network Activity,High,Resolved,Security control deviation detected.,2026-08-31 11:32:00,2026-09-01 11:32:00
INC20327,INC-SOC-120327,ORG00334,Credential Attack,Critical,Closed,Multiple suspicious events correlated.,2026-09-07 05:47:00,2026-09-08 10:47:00
INC20328,INC-SOC-120328,ORG00875,Malware Infection,High,Open,Potential compromise identified.,2026-08-31 05:34:00,
INC20329,INC-SOC-120329,ORG00192,Privilege Escalation,Low,Closed,Potential compromise identified.,2026-09-03 22:49:00,2026-09-06 11:49:00
INC20330,INC-SOC-120330,ORG00452,Privilege Escalation,Critical,Closed,Malicious activity detected across telemetry.,2026-08-11 14:32:00,2026-08-14 04:32:00
INC20331,INC-SOC-120331,ORG00518,Phishing Campaign,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-28 01:34:00,2026-08-30 12:34:00
INC20332,INC-SOC-120332,ORG00272,Suspicious Network Activity,High,Investigating,Malicious activity detected across telemetry.,2026-08-05 21:37:00,
INC20333,INC-SOC-120333,ORG00147,Privilege Escalation,Medium,Resolved,Multiple suspicious events correlated.,2026-09-08 11:14:00,2026-09-10 19:14:00
INC20334,INC-SOC-120334,ORG00962,Suspicious Network Activity,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-08 15:58:00,2026-08-10 11:58:00
INC20335,INC-SOC-120335,ORG00486,Suspicious Network Activity,Low,Open,Potential compromise identified.,2026-08-24 10:16:00,
INC20336,INC-SOC-120336,ORG00832,Credential Attack,Low,Closed,Malicious activity detected across telemetry.,2026-09-07 06:31:00,2026-09-09 12:31:00
INC20337,INC-SOC-120337,ORG00843,Malware Infection,Medium,Resolved,Potential compromise identified.,2026-08-02 06:01:00,2026-08-03 12:01:00
INC20338,INC-SOC-120338,ORG00311,Privilege Escalation,Medium,Resolved,Potential compromise identified.,2026-09-09 19:48:00,2026-09-12 01:48:00
INC20339,INC-SOC-120339,ORG00314,Privilege Escalation,Critical,Investigating,Security control deviation detected.,2026-09-02 17:06:00,
INC20340,INC-SOC-120340,ORG00268,Data Exfiltration,Low,Resolved,Multiple suspicious events correlated.,2026-09-08 21:39:00,2026-09-09 13:39:00
INC20341,INC-SOC-120341,ORG00040,Credential Attack,Critical,Resolved,Security control deviation detected.,2026-08-09 16:02:00,2026-08-10 18:02:00
INC20342,INC-SOC-120342,ORG00150,Data Exfiltration,Medium,Closed,Multiple suspicious events correlated.,2026-08-15 01:12:00,2026-08-15 07:12:00
INC20343,INC-SOC-120343,ORG00955,Privilege Escalation,Low,Resolved,Potential compromise identified.,2026-08-21 03:07:00,2026-08-21 14:07:00
INC20344,INC-SOC-120344,ORG00510,Credential Attack,Critical,Resolved,Multiple suspicious events correlated.,2026-08-28 03:20:00,2026-08-31 03:20:00
INC20345,INC-SOC-120345,ORG00002,Malware Infection,Critical,Resolved,Security control deviation detected.,2026-08-18 18:40:00,2026-08-20 16:40:00
INC20346,INC-SOC-120346,ORG00302,Suspicious Network Activity,High,Resolved,Security control deviation detected.,2026-08-11 03:53:00,2026-08-13 14:53:00
INC20347,INC-SOC-120347,ORG00517,Malware Infection,Critical,Resolved,Multiple suspicious events correlated.,2026-09-07 11:27:00,2026-09-07 20:27:00
INC20348,INC-SOC-120348,ORG00905,Credential Attack,Medium,Resolved,Malicious activity detected across telemetry.,2026-09-08 17:25:00,2026-09-09 01:25:00
INC20349,INC-SOC-120349,ORG00100,Phishing Campaign,Critical,Resolved,Multiple suspicious events correlated.,2026-08-01 17:00:00,2026-08-02 14:00:00
INC20350,INC-SOC-120350,ORG00180,Malware Infection,Critical,Resolved,Potential compromise identified.,2026-08-12 03:21:00,2026-08-14 17:21:00
INC20351,INC-SOC-120351,ORG00705,Data Exfiltration,Low,Closed,Multiple suspicious events correlated.,2026-08-16 13:09:00,2026-08-19 05:09:00
INC20352,INC-SOC-120352,ORG00242,Credential Attack,Critical,Resolved,Potential compromise identified.,2026-08-16 23:18:00,2026-08-17 11:18:00
INC20353,INC-SOC-120353,ORG00085,Data Exfiltration,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-19 20:41:00,2026-08-20 17:41:00
INC20354,INC-SOC-120354,ORG00490,Suspicious Network Activity,Critical,Resolved,Security control deviation detected.,2026-08-28 15:33:00,2026-08-29 07:33:00
INC20355,INC-SOC-120355,ORG00633,Phishing Campaign,Low,Resolved,Malicious activity detected across telemetry.,2026-09-02 08:23:00,2026-09-03 06:23:00
INC20356,INC-SOC-120356,ORG00958,Credential Attack,Medium,Resolved,Potential compromise identified.,2026-08-25 05:03:00,2026-08-25 10:03:00
INC20357,INC-SOC-120357,ORG00954,Data Exfiltration,Medium,Resolved,Multiple suspicious events correlated.,2026-08-23 16:38:00,2026-08-26 14:38:00
INC20358,INC-SOC-120358,ORG00199,Privilege Escalation,High,Resolved,Security control deviation detected.,2026-08-30 17:54:00,2026-08-31 17:54:00
INC20359,INC-SOC-120359,ORG00305,Suspicious Network Activity,Critical,Closed,Multiple suspicious events correlated.,2026-08-06 15:32:00,2026-08-08 03:32:00
INC20360,INC-SOC-120360,ORG00173,Data Exfiltration,High,Closed,Multiple suspicious events correlated.,2026-08-26 05:49:00,2026-08-28 10:49:00
INC20361,INC-SOC-120361,ORG00690,Malware Infection,Low,Closed,Security control deviation detected.,2026-08-23 22:39:00,2026-08-25 06:39:00
INC20362,INC-SOC-120362,ORG00605,Phishing Campaign,Low,Closed,Security control deviation detected.,2026-08-29 14:24:00,2026-09-01 08:24:00
INC20363,INC-SOC-120363,ORG00876,Malware Infection,Medium,Resolved,Malicious activity detected across telemetry.,2026-09-07 00:15:00,2026-09-09 06:15:00
INC20364,INC-SOC-120364,ORG00665,Privilege Escalation,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-20 19:40:00,2026-08-21 03:40:00
INC20365,INC-SOC-120365,ORG00930,Malware Infection,Medium,Closed,Security control deviation detected.,2026-08-20 14:16:00,2026-08-20 17:16:00
INC20366,INC-SOC-120366,ORG00238,Data Exfiltration,High,Closed,Potential compromise identified.,2026-08-01 12:06:00,2026-08-04 09:06:00
INC20367,INC-SOC-120367,ORG00829,Malware Infection,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-25 02:59:00,2026-08-25 08:59:00
INC20368,INC-SOC-120368,ORG00111,Malware Infection,Low,Resolved,Malicious activity detected across telemetry.,2026-08-28 21:57:00,2026-08-29 07:57:00
INC20369,INC-SOC-120369,ORG00500,Data Exfiltration,Medium,Resolved,Potential compromise identified.,2026-08-19 17:29:00,2026-08-19 21:29:00
INC20370,INC-SOC-120370,ORG00326,Suspicious Network Activity,High,Resolved,Security control deviation detected.,2026-08-07 19:47:00,2026-08-10 17:47:00
INC20371,INC-SOC-120371,ORG00115,Privilege Escalation,Low,Resolved,Security control deviation detected.,2026-08-16 01:23:00,2026-08-18 04:23:00
INC20372,INC-SOC-120372,ORG00307,Suspicious Network Activity,Medium,Open,Multiple suspicious events correlated.,2026-08-25 13:18:00,
INC20373,INC-SOC-120373,ORG00991,Phishing Campaign,High,Closed,Potential compromise identified.,2026-08-30 14:44:00,2026-08-31 04:44:00
INC20374,INC-SOC-120374,ORG00072,Phishing Campaign,High,Investigating,Multiple suspicious events correlated.,2026-08-31 11:49:00,
INC20375,INC-SOC-120375,ORG00288,Privilege Escalation,Critical,Closed,Potential compromise identified.,2026-08-26 14:51:00,2026-08-27 04:51:00
INC20376,INC-SOC-120376,ORG00504,Privilege Escalation,Medium,Resolved,Security control deviation detected.,2026-08-26 01:12:00,2026-08-28 18:12:00
INC20377,INC-SOC-120377,ORG00160,Credential Attack,Medium,Closed,Malicious activity detected across telemetry.,2026-09-03 02:54:00,2026-09-03 21:54:00
INC20378,INC-SOC-120378,ORG00417,Privilege Escalation,Medium,Resolved,Security control deviation detected.,2026-08-10 17:58:00,2026-08-13 13:58:00
INC20379,INC-SOC-120379,ORG00657,Suspicious Network Activity,Medium,Investigating,Multiple suspicious events correlated.,2026-08-28 21:50:00,
INC20380,INC-SOC-120380,ORG00221,Suspicious Network Activity,Critical,Resolved,Potential compromise identified.,2026-08-01 19:50:00,2026-08-03 14:50:00
INC20381,INC-SOC-120381,ORG00181,Phishing Campaign,High,Closed,Malicious activity detected across telemetry.,2026-08-05 23:00:00,2026-08-08 14:00:00
INC20382,INC-SOC-120382,ORG00426,Phishing Campaign,High,Resolved,Potential compromise identified.,2026-08-06 21:46:00,2026-08-09 09:46:00
INC20383,INC-SOC-120383,ORG00888,Privilege Escalation,Low,Resolved,Potential compromise identified.,2026-08-29 07:03:00,2026-08-31 11:03:00
INC20384,INC-SOC-120384,ORG00710,Privilege Escalation,Low,Resolved,Potential compromise identified.,2026-08-26 11:49:00,2026-08-26 23:49:00
INC20385,INC-SOC-120385,ORG00891,Suspicious Network Activity,High,Resolved,Potential compromise identified.,2026-09-07 05:42:00,2026-09-09 10:42:00
INC20386,INC-SOC-120386,ORG00335,Suspicious Network Activity,Critical,Resolved,Security control deviation detected.,2026-08-20 00:05:00,2026-08-21 18:05:00
INC20387,INC-SOC-120387,ORG00007,Data Exfiltration,Medium,Closed,Multiple suspicious events correlated.,2026-08-22 06:24:00,2026-08-24 23:24:00
INC20388,INC-SOC-120388,ORG00375,Suspicious Network Activity,High,Investigating,Security control deviation detected.,2026-08-15 23:03:00,
INC20389,INC-SOC-120389,ORG00401,Privilege Escalation,Low,Resolved,Potential compromise identified.,2026-08-23 10:32:00,2026-08-25 21:32:00
INC20390,INC-SOC-120390,ORG00051,Data Exfiltration,Low,Closed,Potential compromise identified.,2026-08-09 04:59:00,2026-08-10 05:59:00
INC20391,INC-SOC-120391,ORG00823,Data Exfiltration,High,Closed,Malicious activity detected across telemetry.,2026-08-09 21:20:00,2026-08-11 06:20:00
INC20392,INC-SOC-120392,ORG00314,Privilege Escalation,High,Closed,Potential compromise identified.,2026-08-22 05:39:00,2026-08-23 12:39:00
INC20393,INC-SOC-120393,ORG00339,Privilege Escalation,Low,Investigating,Multiple suspicious events correlated.,2026-08-16 08:03:00,
INC20394,INC-SOC-120394,ORG00778,Phishing Campaign,Medium,Investigating,Multiple suspicious events correlated.,2026-08-03 21:56:00,
INC20395,INC-SOC-120395,ORG00576,Malware Infection,Medium,Resolved,Multiple suspicious events correlated.,2026-08-23 13:18:00,2026-08-24 03:18:00
INC20396,INC-SOC-120396,ORG00409,Credential Attack,Low,Investigating,Malicious activity detected across telemetry.,2026-08-22 06:44:00,
INC20397,INC-SOC-120397,ORG00962,Privilege Escalation,Low,Resolved,Multiple suspicious events correlated.,2026-08-02 07:40:00,2026-08-05 05:40:00
INC20398,INC-SOC-120398,ORG00677,Suspicious Network Activity,Critical,Resolved,Multiple suspicious events correlated.,2026-08-10 10:30:00,2026-08-12 04:30:00
INC20399,INC-SOC-120399,ORG00655,Phishing Campaign,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-24 22:18:00,2026-08-25 22:18:00
